"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","next_mod","shape","best_mod","aic_diff"
"1271",24,"abs_max_d2",-0.5696,25,NA,0.070623414436479,"jack_quant",-0.431180651239255,-0.708019348760745,0.137999999999998,-0.66,0.0724566054332858,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",6.57107343341347
"1272",24,"abs_max_d2",-0.5696,25,1,0.070623414436479,"sim_int",-0.431180651239255,-0.708019348760745,0.137999999999998,-0.66,0.0724566054332858,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",6.57107343341347
"1273",25,"abs_max_d2",-0.8728,25,1,0.0260109485494944,"none",-0.821819477639267,-0.923780522360733,-0.548000000000001,-0.944,-0.230743394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",7.66725716516703e-06
"1274",25,"abs_max_d2",-0.8728,25,NA,0.0260109485494944,"jack_quant",-0.821819477639267,-0.923780522360733,-0.548000000000001,-0.944,-0.230743394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",7.66725716516703e-06
"1275",25,"abs_max_d2",-0.8728,25,1,0.0260109485494944,"sim_int",-0.821819477639267,-0.923780522360733,-0.548000000000001,-0.944,-0.230743394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",7.66725716516703e-06
"1276",26,"abs_max_d2",-0.3736,25,1,0.0126776268371577,"none",-0.348752307989732,-0.398447692010268,-0.252,-0.432,0.268456605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.1899237931036
"1277",26,"abs_max_d2",-0.3736,25,NA,0.0126776268371577,"jack_quant",-0.348752307989732,-0.398447692010268,-0.252,-0.432,0.268456605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.1899237931036
"1278",26,"abs_max_d2",-0.3736,25,1,0.0126776268371577,"sim_int",-0.348752307989732,-0.398447692010268,-0.252,-0.432,0.268456605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.1899237931036
"1279",27,"abs_max_d2",-0.6736,25,1,0.0821031701918724,"none",-0.512680743407368,-0.834519256592632,0.355999999999998,-0.824,-0.0315433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.168989601613589
"1280",27,"abs_max_d2",-0.6736,25,NA,0.0821031701918724,"jack_quant",-0.512680743407368,-0.834519256592632,0.355999999999998,-0.824,-0.0315433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.168989601613589
"1281",27,"abs_max_d2",-0.6736,25,1,0.0821031701918724,"sim_int",-0.512680743407368,-0.834519256592632,0.355999999999998,-0.824,-0.0315433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.168989601613589
"1282",28,"abs_max_d2",-0.634,25,1,0.00235702260395516,"none",-0.629380320585501,-0.638619679414499,-0.612,-0.652,0.00805660543328579,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000197105769096595
"1283",28,"abs_max_d2",-0.634,25,NA,0.00235702260395516,"jack_quant",-0.629380320585501,-0.638619679414499,-0.612,-0.652,0.00805660543328579,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000197105769096595
"1284",28,"abs_max_d2",-0.634,25,1,0.00235702260395516,"sim_int",-0.629380320585501,-0.638619679414499,-0.612,-0.652,0.00805660543328579,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000197105769096595
"1285",29,"abs_max_d2",-0.5932,25,1,0.00785546518885631,"none",-0.577803571148033,-0.608596428851966,-0.514,-0.64,0.0488566054332858,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.34879492108553e-05
"1286",29,"abs_max_d2",-0.5932,25,NA,0.00785546518885631,"jack_quant",-0.577803571148033,-0.608596428851966,-0.514,-0.64,0.0488566054332858,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.34879492108553e-05
"1287",29,"abs_max_d2",-0.5932,25,1,0.00785546518885631,"sim_int",-0.577803571148033,-0.608596428851966,-0.514,-0.64,0.0488566054332858,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.34879492108553e-05
"1288",30,"abs_max_d2",-0.6724,25,1,0.00426060767705473,"none",-0.664049362400718,-0.680750637599282,-0.612,-0.7,-0.0303433945667143,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000277886137261874
"1289",30,"abs_max_d2",-0.6724,25,NA,0.00426060767705473,"jack_quant",-0.664049362400718,-0.680750637599282,-0.612,-0.7,-0.0303433945667143,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000277886137261874
"1290",30,"abs_max_d2",-0.6724,25,1,0.00426060767705473,"sim_int",-0.664049362400718,-0.680750637599282,-0.612,-0.7,-0.0303433945667143,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000277886137261874
"1291",31,"abs_max_d2",-0.6768,25,1,0.0102184473706462,"none",-0.656772211175615,-0.696827788824385,-0.562,-0.73,-0.0347433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000340126698120002
"1292",31,"abs_max_d2",-0.6768,25,NA,0.0102184473706462,"jack_quant",-0.656772211175615,-0.696827788824385,-0.562,-0.73,-0.0347433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000340126698120002
"1293",31,"abs_max_d2",-0.6768,25,1,0.0102184473706462,"sim_int",-0.656772211175615,-0.696827788824385,-0.562,-0.73,-0.0347433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000340126698120002
"1294",32,"abs_max_d2",-0.4364,25,1,0.0067925612907716,"none",-0.423086824507307,-0.449713175492693,-0.366,-0.47,0.205656605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",0.000289520253474507
"1295",32,"abs_max_d2",-0.4364,25,NA,0.0067925612907716,"jack_quant",-0.423086824507307,-0.449713175492693,-0.366,-0.47,0.205656605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",0.000289520253474507
"1296",32,"abs_max_d2",-0.4364,25,1,0.0067925612907716,"sim_int",-0.423086824507307,-0.449713175492693,-0.366,-0.47,0.205656605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",0.000289520253474507
"1297",33,"abs_max_d2",-0.4756,25,1,0.00421142625616442,"none",-0.467345756214371,-0.483854243785628,-0.42,-0.504,0.166456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",8.09176459881655e-06
"1298",33,"abs_max_d2",-0.4756,25,NA,0.00421142625616442,"jack_quant",-0.467345756214371,-0.483854243785628,-0.42,-0.504,0.166456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",8.09176459881655e-06
"1299",33,"abs_max_d2",-0.4756,25,1,0.00421142625616442,"sim_int",-0.467345756214371,-0.483854243785628,-0.42,-0.504,0.166456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",8.09176459881655e-06
"1300",34,"abs_max_d2",-0.8316,25,1,0.0280047119051221,"none",-0.776711773268541,-0.886488226731459,-0.564000000000001,-0.9,-0.189543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.79182012942647e-05
"1301",34,"abs_max_d2",-0.8316,25,NA,0.0280047119051221,"jack_quant",-0.776711773268541,-0.886488226731459,-0.564000000000001,-0.9,-0.189543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.79182012942647e-05
"1302",34,"abs_max_d2",-0.8316,25,1,0.0280047119051221,"sim_int",-0.776711773268541,-0.886488226731459,-0.564000000000001,-0.9,-0.189543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.79182012942647e-05
"1303",35,"abs_max_d2",-0.3644,25,1,0.00724281252921359,"none",-0.350204348295966,-0.378595651704034,-0.298,-0.428,0.277656605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",9.14079019146753
"1304",35,"abs_max_d2",-0.3644,25,NA,0.00724281252921359,"jack_quant",-0.350204348295966,-0.378595651704034,-0.298,-0.428,0.277656605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",9.14079019146753
"1305",35,"abs_max_d2",-0.3644,25,1,0.00724281252921359,"sim_int",-0.350204348295966,-0.378595651704034,-0.298,-0.428,0.277656605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",9.14079019146753
"1306",36,"abs_max_d2",-0.8692,25,1,0.0342576025625456,"none",-0.802056332780723,-0.936343667219277,-0.538000000000001,-0.938,-0.227143394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000381363546324565
"1307",36,"abs_max_d2",-0.8692,25,NA,0.0342576025625456,"jack_quant",-0.802056332780723,-0.936343667219277,-0.538000000000001,-0.938,-0.227143394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000381363546324565
"1308",36,"abs_max_d2",-0.8692,25,1,0.0342576025625456,"sim_int",-0.802056332780723,-0.936343667219277,-0.538000000000001,-0.938,-0.227143394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000381363546324565
"1309",37,"abs_max_d2",-0.272,25,1,0.00692218655243172,"none",-0.258432763662966,-0.285567236337034,-0.204,-0.32,0.370056605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.46763370398708
"1310",37,"abs_max_d2",-0.272,25,NA,0.00692218655243172,"jack_quant",-0.258432763662966,-0.285567236337034,-0.204,-0.32,0.370056605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.46763370398708
"1311",37,"abs_max_d2",-0.272,25,1,0.00692218655243172,"sim_int",-0.258432763662966,-0.285567236337034,-0.204,-0.32,0.370056605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.46763370398708
"1312",38,"abs_max_d2",-0.8176,25,1,0.0271331592951011,"none",-0.764419984994814,-0.870780015005186,-0.548,-0.986,-0.175543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",2.60873822668373e-05
"1313",38,"abs_max_d2",-0.8176,25,NA,0.0271331592951011,"jack_quant",-0.764419984994814,-0.870780015005186,-0.548,-0.986,-0.175543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",2.60873822668373e-05
"1314",38,"abs_max_d2",-0.8176,25,1,0.0271331592951011,"sim_int",-0.764419984994814,-0.870780015005186,-0.548,-0.986,-0.175543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",2.60873822668373e-05
"1315",39,"abs_max_d2",-0.4548,25,1,0.00221422170926439,"none",-0.450460205196055,-0.459139794803945,-0.43,-0.47,0.187256605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",4.79376040125601e-05
"1316",39,"abs_max_d2",-0.4548,25,NA,0.00221422170926439,"jack_quant",-0.450460205196055,-0.459139794803945,-0.43,-0.47,0.187256605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",4.79376040125601e-05
"1317",39,"abs_max_d2",-0.4548,25,1,0.00221422170926439,"sim_int",-0.450460205196055,-0.459139794803945,-0.43,-0.47,0.187256605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",4.79376040125601e-05
"1318",40,"abs_max_d2",-0.2912,25,1,0.0234470443529433,"none",-0.245244637524318,-0.337155362475682,-0.13,-0.478,0.350856605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",2.35951183498173e-05
"1319",40,"abs_max_d2",-0.2912,25,NA,0.0234470443529433,"jack_quant",-0.245244637524318,-0.337155362475682,-0.13,-0.478,0.350856605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",2.35951183498173e-05
"1320",40,"abs_max_d2",-0.2912,25,1,0.0234470443529433,"sim_int",-0.245244637524318,-0.337155362475682,-0.13,-0.478,0.350856605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",2.35951183498173e-05
"1321",41,"abs_max_d2",-0.5136,25,1,0.0169033198580108,"none",-0.480470101859138,-0.546729898140862,-0.354,-0.55,0.128456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000520177880261485
"1322",41,"abs_max_d2",-0.5136,25,NA,0.0169033198580108,"jack_quant",-0.480470101859138,-0.546729898140862,-0.354,-0.55,0.128456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000520177880261485
"1323",41,"abs_max_d2",-0.5136,25,1,0.0169033198580108,"sim_int",-0.480470101859138,-0.546729898140862,-0.354,-0.55,0.128456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000520177880261485
"1324",42,"abs_max_d2",-0.4884,25,1,0.00558022301426107,"none",-0.477462963866347,-0.499337036133653,-0.436,-0.534,0.153656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",3.68125034171385e-05
"1325",42,"abs_max_d2",-0.4884,25,NA,0.00558022301426107,"jack_quant",-0.477462963866347,-0.499337036133653,-0.436,-0.534,0.153656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",3.68125034171385e-05
"1326",42,"abs_max_d2",-0.4884,25,1,0.00558022301426107,"sim_int",-0.477462963866347,-0.499337036133653,-0.436,-0.534,0.153656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",3.68125034171385e-05
"1327",43,"abs_max_d2",-1.05,25,1,0.0376155626776412,"none",-0.976274851893614,-1.12372514810639,-0.600000000000001,-1.13,-0.407943394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000173187343833092
"1328",43,"abs_max_d2",-1.05,25,NA,0.0376155626776412,"jack_quant",-0.976274851893614,-1.12372514810639,-0.600000000000001,-1.13,-0.407943394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000173187343833092
"1329",43,"abs_max_d2",-1.05,25,1,0.0376155626776412,"sim_int",-0.976274851893614,-1.12372514810639,-0.600000000000001,-1.13,-0.407943394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000173187343833092
"1330",44,"abs_max_d2",-0.8196,25,1,0.0247521042876493,"none",-0.771086767054628,-0.868113232945372,-0.580000000000001,-0.892,-0.177543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",10.5675230909712
"1331",44,"abs_max_d2",-0.8196,25,NA,0.0247521042876493,"jack_quant",-0.771086767054628,-0.868113232945372,-0.580000000000001,-0.892,-0.177543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",10.5675230909712
"1332",44,"abs_max_d2",-0.8196,25,1,0.0247521042876493,"sim_int",-0.771086767054628,-0.868113232945372,-0.580000000000001,-0.892,-0.177543394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",10.5675230909712
"1333",45,"abs_max_d2",-0.972,25,1,0.0116666666666667,"none",-0.949133753513699,-0.994866246486301,-0.836,-1.014,-0.329943394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.80736151853852
"1334",45,"abs_max_d2",-0.972,25,NA,0.0116666666666667,"jack_quant",-0.949133753513699,-0.994866246486301,-0.836,-1.014,-0.329943394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.80736151853852
"1335",45,"abs_max_d2",-0.972,25,1,0.0116666666666667,"sim_int",-0.949133753513699,-0.994866246486301,-0.836,-1.014,-0.329943394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.80736151853852
"1336",46,"abs_max_d2",-0.4632,25,1,0.0115878288638458,"none",-0.440488272767848,-0.485911727232151,-0.392,-0.57,0.178856605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",5.55104466056421
"1337",46,"abs_max_d2",-0.4632,25,NA,0.0115878288638458,"jack_quant",-0.440488272767848,-0.485911727232151,-0.392,-0.57,0.178856605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",5.55104466056421
"1338",46,"abs_max_d2",-0.4632,25,1,0.0115878288638458,"sim_int",-0.440488272767848,-0.485911727232151,-0.392,-0.57,0.178856605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",5.55104466056421
"1339",47,"abs_max_d2",-0.6312,25,1,0.0241617811153621,"none",-0.58384377921155,-0.67855622078845,-0.376000000000001,-0.738,0.0108566054332858,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.04610298761205
"1340",47,"abs_max_d2",-0.6312,25,NA,0.0241617811153621,"jack_quant",-0.58384377921155,-0.67855622078845,-0.376000000000001,-0.738,0.0108566054332858,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.04610298761205
"1341",47,"abs_max_d2",-0.6312,25,1,0.0241617811153621,"sim_int",-0.58384377921155,-0.67855622078845,-0.376000000000001,-0.738,0.0108566054332858,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.04610298761205
"1342",48,"abs_max_d2",-0.2728,25,1,0.0038873012632302,"none",-0.265181029527012,-0.280418970472988,-0.25,-0.31,0.369256605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.09811140922669
"1343",48,"abs_max_d2",-0.2728,25,NA,0.0038873012632302,"jack_quant",-0.265181029527012,-0.280418970472988,-0.25,-0.31,0.369256605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.09811140922669
"1344",48,"abs_max_d2",-0.2728,25,1,0.0038873012632302,"sim_int",-0.265181029527012,-0.280418970472988,-0.25,-0.31,0.369256605433286,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.09811140922669
"1345",49,"abs_max_d2",-0.9236,25,1,0.0336798653995727,"none",-0.857588676812681,-0.989611323187319,-0.596000000000001,-1.114,-0.281543394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000133615135148091
"1346",49,"abs_max_d2",-0.9236,25,NA,0.0336798653995727,"jack_quant",-0.857588676812681,-0.989611323187319,-0.596000000000001,-1.114,-0.281543394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000133615135148091
"1347",49,"abs_max_d2",-0.9236,25,1,0.0336798653995727,"sim_int",-0.857588676812681,-0.989611323187319,-0.596000000000001,-1.114,-0.281543394566714,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000133615135148091
"1348",50,"abs_max_d2",-0.4784,25,1,0.0110974221230778,"none",-0.456649452317529,-0.50015054768247,-0.39,-0.572,0.163656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.91017652895198e-05
"1349",50,"abs_max_d2",-0.4784,25,NA,0.0110974221230778,"jack_quant",-0.456649452317529,-0.50015054768247,-0.39,-0.572,0.163656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.91017652895198e-05
"1350",50,"abs_max_d2",-0.4784,25,1,0.0110974221230778,"sim_int",-0.456649452317529,-0.50015054768247,-0.39,-0.572,0.163656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.91017652895198e-05
"1351",51,"abs_max_d2",-0.6612,25,1,0.00521482928238734,"none",-0.650979122420996,-0.671420877579004,-0.61,-0.688,-0.0191433945667142,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.03538758595529
"1352",51,"abs_max_d2",-0.6612,25,NA,0.00521482928238734,"jack_quant",-0.650979122420996,-0.671420877579004,-0.61,-0.688,-0.0191433945667142,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.03538758595529
"1353",51,"abs_max_d2",-0.6612,25,1,0.00521482928238734,"sim_int",-0.650979122420996,-0.671420877579004,-0.61,-0.688,-0.0191433945667142,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.03538758595529
"1354",52,"abs_max_d2",-0.3284,25,1,0.00701387513750027,"none",-0.314653057338439,-0.342146942661561,-0.276,-0.39,0.313656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.35974324564359e-05
"1355",52,"abs_max_d2",-0.3284,25,NA,0.00701387513750027,"jack_quant",-0.314653057338439,-0.342146942661561,-0.276,-0.39,0.313656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.35974324564359e-05
"1356",52,"abs_max_d2",-0.3284,25,1,0.00701387513750027,"sim_int",-0.314653057338439,-0.342146942661561,-0.276,-0.39,0.313656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",1.35974324564359e-05
"1357",53,"abs_max_d2",-0.6404,25,1,0.0127268308004083,"none",-0.615455869993865,-0.665344130006135,-0.514,-0.734,0.00165660543328583,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",0.322445202074846
"1358",53,"abs_max_d2",-0.6404,25,NA,0.0127268308004083,"jack_quant",-0.615455869993865,-0.665344130006135,-0.514,-0.734,0.00165660543328583,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",0.322445202074846
"1359",53,"abs_max_d2",-0.6404,25,1,0.0127268308004083,"sim_int",-0.615455869993865,-0.665344130006135,-0.514,-0.734,0.00165660543328583,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",0.322445202074846
"1360",54,"abs_max_d2",-0.2092,25,1,0.0115006038488807,"none",-0.186659230655731,-0.231740769344269,-0.18,-0.32,0.432856605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000108204089634967
"1361",54,"abs_max_d2",-0.2092,25,NA,0.0115006038488807,"jack_quant",-0.186659230655731,-0.231740769344269,-0.18,-0.32,0.432856605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000108204089634967
"1362",54,"abs_max_d2",-0.2092,25,1,0.0115006038488807,"sim_int",-0.186659230655731,-0.231740769344269,-0.18,-0.32,0.432856605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.000108204089634967
"1363",55,"abs_max_d2",-0.3148,25,1,0.00543650214343337,"none",-0.304144651596996,-0.325455348403004,-0.262,-0.354,0.327256605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",2.71642416009854e-05
"1364",55,"abs_max_d2",-0.3148,25,NA,0.00543650214343337,"jack_quant",-0.304144651596996,-0.325455348403004,-0.262,-0.354,0.327256605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",2.71642416009854e-05
"1365",55,"abs_max_d2",-0.3148,25,1,0.00543650214343337,"sim_int",-0.304144651596996,-0.325455348403004,-0.262,-0.354,0.327256605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",2.71642416009854e-05
"1366",56,"abs_max_d2",-0.4984,25,1,0.00473902240270431,"none",-0.489111686768771,-0.507688313231229,-0.46,-0.544,0.143656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",4.07237767916513e-05
"1367",56,"abs_max_d2",-0.4984,25,NA,0.00473902240270431,"jack_quant",-0.489111686768771,-0.507688313231229,-0.46,-0.544,0.143656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",4.07237767916513e-05
"1368",56,"abs_max_d2",-0.4984,25,1,0.00473902240270431,"sim_int",-0.489111686768771,-0.507688313231229,-0.46,-0.544,0.143656605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",4.07237767916513e-05
"1369",57,"abs_max_d2",-0.3236,25,1,0.00529937103186155,"none",-0.313213423636836,-0.333986576363163,-0.276,-0.374,0.318456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",6.51912605320604e-06
"1370",57,"abs_max_d2",-0.3236,25,NA,0.00529937103186155,"jack_quant",-0.313213423636836,-0.333986576363163,-0.276,-0.374,0.318456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",6.51912605320604e-06
"1371",57,"abs_max_d2",-0.3236,25,1,0.00529937103186155,"sim_int",-0.313213423636836,-0.333986576363163,-0.276,-0.374,0.318456605433286,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",6.51912605320604e-06
"1372",58,"abs_max_d2",-0.6532,25,1,0.0198669183429249,"none",-0.614261555564069,-0.692138444435931,-0.466000000000001,-0.704,-0.0111433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.0267160998253075
"1373",58,"abs_max_d2",-0.6532,25,NA,0.0198669183429249,"jack_quant",-0.614261555564069,-0.692138444435931,-0.466000000000001,-0.704,-0.0111433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.0267160998253075
"1374",58,"abs_max_d2",-0.6532,25,1,0.0198669183429249,"sim_int",-0.614261555564069,-0.692138444435931,-0.466000000000001,-0.704,-0.0111433945667142,0.0275,25,0.25,0.5,"gam_DC","skew","gam_DCl",0.0267160998253075
"1375",59,"abs_max_d2",-0.8388,25,1,0.0254700259564497,"none",-0.788879666440058,-0.888720333559942,-0.626,-1.042,-0.196743394566714,0.0275,25,0.25,0.5,"gam_DCl","skew","gam_DC",1.32510419634723
