"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","next_mod","aic_diff"
"118",40,"abs_max_d2",-0.1324,25,1,0.0174132771821453,"none",-0.098270603870182,-0.166529396129818,-0.0179999999999999,-0.364,0.509656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",26.151017600615
"119",40,"abs_max_d2",-0.1324,25,NA,0.0174132771821453,"jack_quant",-0.098270603870182,-0.166529396129818,-0.0179999999999999,-0.364,0.509656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",26.151017600615
"120",40,"abs_max_d2",-0.1324,25,1,0.0174132771821453,"sim_int",-0.098270603870182,-0.166529396129818,-0.0179999999999999,-0.364,0.509656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",26.151017600615
"121",41,"abs_max_d2",-0.456,25,1,0.033426951866886,"none",-0.39048437822795,-0.52151562177205,0.076,-0.534,0.186056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",13.2721112841673
"122",41,"abs_max_d2",-0.456,25,NA,0.033426951866886,"jack_quant",-0.39048437822795,-0.52151562177205,0.076,-0.534,0.186056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",13.2721112841673
"123",41,"abs_max_d2",1.03071428571429,14,1,0.365219337980842,"sim_int",1.7465310346143,0.314897536814273,2.16675,-0.53675,1.67277089114757,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",13.2721112841673
"124",42,"abs_max_d2",-0.5516,25,1,0.00567279080837251,"none",-0.54048153432376,-0.56271846567624,-0.5,-0.584,0.0904566054332858,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",21.2818291778989
"125",42,"abs_max_d2",-0.5516,25,NA,0.00567279080837251,"jack_quant",-0.54048153432376,-0.56271846567624,-0.5,-0.584,0.0904566054332858,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",21.2818291778989
"126",42,"abs_max_d2",-0.5516,25,1,0.00567279080837251,"sim_int",-0.54048153432376,-0.56271846567624,-0.5,-0.584,0.0904566054332858,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",21.2818291778989
"127",43,"abs_max_d2",-1.0552,25,1,0.0378553533569266,"none",-0.981004870798386,-1.12939512920161,-0.600000000000001,-1.14,-0.413143394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DCl",82.4961668929886
"128",43,"abs_max_d2",-1.0552,25,NA,0.0378553533569266,"jack_quant",-0.981004870798386,-1.12939512920161,-0.600000000000001,-1.14,-0.413143394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DCl",82.4961668929886
"129",43,"abs_max_d2",-1.0552,25,1,0.0378553533569266,"sim_int",-0.981004870798386,-1.12939512920161,-0.600000000000001,-1.14,-0.413143394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DCl",82.4961668929886
"130",44,"abs_max_d2",-0.818,25,1,0.0248257818496104,"none",-0.769342361686715,-0.866657638313284,-0.582000000000001,-0.868,-0.175943394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",29.7362265737386
"131",44,"abs_max_d2",-0.818,25,NA,0.0248257818496104,"jack_quant",-0.769342361686715,-0.866657638313284,-0.582000000000001,-0.868,-0.175943394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",29.7362265737386
"132",44,"abs_max_d2",-0.842083333333333,24,1,0.00363656949351437,"sim_int",-0.834955788098768,-0.849210878567899,-0.81,-0.8685,-0.200026727900047,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",29.7362265737386
"133",45,"abs_max_d2",-0.9636,25,1,0.012827379571318,"none",-0.938458798024192,-0.988741201975808,-0.814,-1.014,-0.321543394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",61.5753489940984
"134",45,"abs_max_d2",-0.9636,25,NA,0.012827379571318,"jack_quant",-0.938458798024192,-0.988741201975808,-0.814,-1.014,-0.321543394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",61.5753489940984
"135",45,"abs_max_d2",-0.9636,25,1,0.012827379571318,"sim_int",-0.938458798024192,-0.988741201975808,-0.814,-1.014,-0.321543394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",61.5753489940984
"136",46,"abs_max_d2",-0.4752,25,1,0.0123620161965775,"none",-0.450970893478407,-0.499429106521593,-0.402,-0.588,0.166856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",82.1380685019995
"137",46,"abs_max_d2",-0.4752,25,NA,0.0123620161965775,"jack_quant",-0.450970893478407,-0.499429106521593,-0.402,-0.588,0.166856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",82.1380685019995
"138",46,"abs_max_d2",-0.4752,25,1,0.0123620161965775,"sim_int",-0.450970893478407,-0.499429106521593,-0.402,-0.588,0.166856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",82.1380685019995
"139",47,"abs_max_d2",-0.6672,25,1,0.0249897201086989,"none",-0.618221048603214,-0.716178951396786,-0.378000000000001,-0.756,-0.0251433945667141,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",52.4485141782292
"140",47,"abs_max_d2",-0.6672,25,NA,0.0249897201086989,"jack_quant",-0.618221048603214,-0.716178951396786,-0.378000000000001,-0.756,-0.0251433945667141,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",52.4485141782292
"141",47,"abs_max_d2",-0.6672,25,1,0.0249897201086989,"sim_int",-0.618221048603214,-0.716178951396786,-0.378000000000001,-0.756,-0.0251433945667141,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",52.4485141782292
"142",48,"abs_max_d2",-0.2556,25,1,0.00333749739908347,"none",-0.2490586252993,-0.2621413747007,-0.226,-0.284,0.386456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",10.3496784146334
"143",48,"abs_max_d2",-0.2556,25,NA,0.00333749739908347,"jack_quant",-0.2490586252993,-0.2621413747007,-0.226,-0.284,0.386456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",10.3496784146334
"144",48,"abs_max_d2",-0.2556,25,1,0.00333749739908347,"sim_int",-0.2490586252993,-0.2621413747007,-0.226,-0.284,0.386456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",10.3496784146334
"145",49,"abs_max_d2",-0.734583333333333,24,1,0.0581113563914225,"none",-0.620687167713374,-0.848479498953293,-0.0744999999999997,-0.9665,-0.0925267279000475,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",44.1775442996481
"146",49,"abs_max_d2",-0.734583333333333,24,NA,0.0581113563914225,"jack_quant",-0.620687167713374,-0.848479498953293,-0.0744999999999997,-0.9665,-0.0925267279000475,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",44.1775442996481
"147",49,"abs_max_d2",-0.734583333333333,24,1,0.0581113563914225,"sim_int",-0.620687167713374,-0.848479498953293,-0.0744999999999997,-0.9665,-0.0925267279000475,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",44.1775442996481
"148",50,"abs_max_d2",-0.4792,25,1,0.0117986581157915,"none",-0.456075055027147,-0.502324944972853,-0.39,-0.58,0.162856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DCl",56.6641868089299
"149",50,"abs_max_d2",-0.4792,25,NA,0.0117986581157915,"jack_quant",-0.456075055027147,-0.502324944972853,-0.39,-0.58,0.162856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DCl",56.6641868089299
"150",50,"abs_max_d2",-0.4792,25,1,0.0117986581157915,"sim_int",-0.456075055027147,-0.502324944972853,-0.39,-0.58,0.162856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DCl",56.6641868089299
"151",51,"abs_max_d2",-0.1732,25,1,0.0481163231716177,"none",-0.0788937395151392,-0.267506260484861,0.27,-0.598,0.468856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",15.7902567458486
"152",51,"abs_max_d2",-0.1732,25,NA,0.0481163231716177,"jack_quant",-0.0788937395151392,-0.267506260484861,0.27,-0.598,0.468856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",15.7902567458486
"153",51,"abs_max_d2",-0.162083333333333,24,1,0.0487925246322364,"sim_int",-0.0664517423393665,-0.2577149243273,0.27,-0.601,0.479973272099953,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",15.7902567458486
"154",52,"abs_max_d2",-0.3592,25,1,0.00533333333333334,"none",-0.34874685874912,-0.36965314125088,-0.312,-0.4,0.282856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",18.937065186723
"155",52,"abs_max_d2",-0.3592,25,NA,0.00533333333333334,"jack_quant",-0.34874685874912,-0.36965314125088,-0.312,-0.4,0.282856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",18.937065186723
"156",52,"abs_max_d2",-0.3592,25,1,0.00533333333333334,"sim_int",-0.34874685874912,-0.36965314125088,-0.312,-0.4,0.282856605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",18.937065186723
"157",53,"abs_max_d2",0.5644,25,1,0.0418582263254323,"none",0.646440616054574,0.482359383945426,0.716,0.054,1.20645660543329,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",6.0153594130095
"158",53,"abs_max_d2",0.5644,25,NA,0.0418582263254323,"jack_quant",0.646440616054574,0.482359383945426,0.716,0.054,1.20645660543329,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",6.0153594130095
"159",53,"abs_max_d2",0.24,4,0,0.214527905462721,"sim_int",0.660466968385747,-0.180466968385747,0.6655,-0.177,0.882056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",6.0153594130095
"160",54,"abs_max_d2",-0.1196,25,1,0.0194853933898076,"none",-0.0814093307313823,-0.157790669268618,0.00600000000000017,-0.346,0.522456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",20.926653559854
"161",54,"abs_max_d2",-0.1196,25,NA,0.0194853933898076,"jack_quant",-0.0814093307313823,-0.157790669268618,0.00600000000000017,-0.346,0.522456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",20.926653559854
"162",54,"abs_max_d2",-0.1196,25,1,0.0194853933898076,"sim_int",-0.0814093307313823,-0.157790669268618,0.00600000000000017,-0.346,0.522456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",20.926653559854
"163",55,"abs_max_d2",-0.278,25,1,0.0393568079667716,"none",-0.200862073838669,-0.355137926161331,0.0879999999999988,-0.364,0.364056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",22.8931769794252
"164",55,"abs_max_d2",-0.278,25,NA,0.0393568079667716,"jack_quant",-0.200862073838669,-0.355137926161331,0.0879999999999988,-0.364,0.364056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",22.8931769794252
"165",55,"abs_max_d2",-0.278,25,1,0.0393568079667716,"sim_int",-0.200862073838669,-0.355137926161331,0.0879999999999988,-0.364,0.364056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",22.8931769794252
"166",56,"abs_max_d2",-0.4616,25,1,0.00366477223788266,"none",-0.454417178402208,-0.468782821597792,-0.43,-0.5,0.180456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",41.1560237295833
"167",56,"abs_max_d2",-0.4616,25,NA,0.00366477223788266,"jack_quant",-0.454417178402208,-0.468782821597792,-0.43,-0.5,0.180456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",41.1560237295833
"168",56,"abs_max_d2",-0.4616,25,1,0.00366477223788266,"sim_int",-0.454417178402208,-0.468782821597792,-0.43,-0.5,0.180456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",41.1560237295833
"169",57,"abs_max_d2",-0.2568,25,1,0.00594301644322514,"none",-0.245151901811749,-0.26844809818825,-0.2,-0.302,0.385256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",33.5757976199299
"170",57,"abs_max_d2",-0.2568,25,NA,0.00594301644322514,"jack_quant",-0.245151901811749,-0.26844809818825,-0.2,-0.302,0.385256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",33.5757976199299
"171",57,"abs_max_d2",-0.2568,25,1,0.00594301644322514,"sim_int",-0.245151901811749,-0.26844809818825,-0.2,-0.302,0.385256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",33.5757976199299
"172",58,"abs_max_d2",-0.5376,25,1,0.0194836113467476,"none",-0.499412823471599,-0.575787176528401,-0.314,-0.628,0.104456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",18.0500911124134
"173",58,"abs_max_d2",-0.5376,25,NA,0.0194836113467476,"jack_quant",-0.499412823471599,-0.575787176528401,-0.314,-0.628,0.104456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",18.0500911124134
"174",58,"abs_max_d2",-0.5376,25,1,0.0194836113467476,"sim_int",-0.499412823471599,-0.575787176528401,-0.314,-0.628,0.104456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",18.0500911124134
"175",59,"abs_max_d2",-1.0648,25,1,0.0495434713716707,"none",-0.967696580442434,-1.16190341955757,-0.68,-1.328,-0.422743394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",47.8540092145244
"176",59,"abs_max_d2",-1.0648,25,NA,0.0495434713716707,"jack_quant",-0.967696580442434,-1.16190341955757,-0.68,-1.328,-0.422743394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",47.8540092145244
"177",59,"abs_max_d2",-1.0648,25,1,0.0495434713716707,"sim_int",-0.967696580442434,-1.16190341955757,-0.68,-1.328,-0.422743394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",47.8540092145244
"178",60,"abs_max_d2",-0.165833333333333,24,1,0.0197710588994697,"none",-0.127082769954153,-0.204583896712514,0.0187500000000004,-0.2885,0.476223272099953,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",3.02100749261099
"179",60,"abs_max_d2",-0.165833333333333,24,NA,0.0197710588994697,"jack_quant",-0.127082769954153,-0.204583896712514,0.0187500000000004,-0.2885,0.476223272099953,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",3.02100749261099
"180",60,"abs_max_d2",-0.0299999999999998,2,0,NA,"sim_int",NA,NA,0.2075,-0.2675,0.612056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",3.02100749261099
"181",61,"abs_max_d2",-0.128,25,1,0.0369120576505835,"none",-0.0556536964095902,-0.20034630359041,0.2,-0.498,0.514056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",17.8374725661701
"182",61,"abs_max_d2",-0.128,25,NA,0.0369120576505835,"jack_quant",-0.0556536964095902,-0.20034630359041,0.2,-0.498,0.514056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",17.8374725661701
"183",61,"abs_max_d2",-0.128,25,1,0.0369120576505835,"sim_int",-0.0556536964095902,-0.20034630359041,0.2,-0.498,0.514056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",17.8374725661701
"184",62,"abs_max_d2",-0.5268,25,1,0.00813770374382247,"none",-0.510850393745251,-0.542749606254749,-0.476,-0.606,0.115256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",19.0071789571293
"185",62,"abs_max_d2",-0.5268,25,NA,0.00813770374382247,"jack_quant",-0.510850393745251,-0.542749606254749,-0.476,-0.606,0.115256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",19.0071789571293
"186",62,"abs_max_d2",-0.5268,25,1,0.00813770374382247,"sim_int",-0.510850393745251,-0.542749606254749,-0.476,-0.606,0.115256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",19.0071789571293
"187",63,"abs_max_d2",-0.394,25,1,0.00687184270936277,"none",-0.380531435782225,-0.407468564217775,-0.322,-0.444,0.248056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",57.7512775369265
"188",63,"abs_max_d2",-0.394,25,NA,0.00687184270936277,"jack_quant",-0.380531435782225,-0.407468564217775,-0.322,-0.444,0.248056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",57.7512775369265
"189",63,"abs_max_d2",-0.394,25,1,0.00687184270936277,"sim_int",-0.380531435782225,-0.407468564217775,-0.322,-0.444,0.248056605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",57.7512775369265
"190",64,"abs_max_d2",-0.4944,25,1,0.0152875221449826,"none",-0.464437007182975,-0.524362992817024,-0.43,-0.678,0.147656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",30.7179495225518
"191",64,"abs_max_d2",-0.4944,25,NA,0.0152875221449826,"jack_quant",-0.464437007182975,-0.524362992817024,-0.43,-0.678,0.147656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",30.7179495225518
"192",64,"abs_max_d2",-0.4944,25,1,0.0152875221449826,"sim_int",-0.464437007182975,-0.524362992817024,-0.43,-0.678,0.147656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",30.7179495225518
"193",65,"abs_max_d2",-0.2516,25,1,0.0201615007157481,"none",-0.212084184722855,-0.291115815277145,-0.202,-0.438,0.390456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",53.2336577971075
"194",65,"abs_max_d2",-0.2516,25,NA,0.0201615007157481,"jack_quant",-0.212084184722855,-0.291115815277145,-0.202,-0.438,0.390456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",53.2336577971075
"195",65,"abs_max_d2",-0.2516,25,1,0.0201615007157481,"sim_int",-0.212084184722855,-0.291115815277145,-0.202,-0.438,0.390456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",53.2336577971075
"196",66,"abs_max_d2",-0.0767999999999999,25,1,0.025377155080899,"none",-0.0270616900113502,-0.12653830998865,0.112,-0.312,0.565256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",34.9341586697242
"197",66,"abs_max_d2",-0.0767999999999999,25,NA,0.025377155080899,"jack_quant",-0.0270616900113502,-0.12653830998865,0.112,-0.312,0.565256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",34.9341586697242
"198",66,"abs_max_d2",-0.0767999999999999,25,1,0.025377155080899,"sim_int",-0.0270616900113502,-0.12653830998865,0.112,-0.312,0.565256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",34.9341586697242
"199",67,"abs_max_d2",-0.2764,25,1,0.103650186257002,"none",-0.0732493679454084,-0.479550632054591,1.404,-0.5,0.365656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",49.8987019293269
"200",67,"abs_max_d2",-0.2764,25,NA,0.103650186257002,"jack_quant",-0.0732493679454084,-0.479550632054591,1.404,-0.5,0.365656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",49.8987019293269
"201",67,"abs_max_d2",-0.2764,25,1,0.103650186257002,"sim_int",-0.0732493679454084,-0.479550632054591,1.404,-0.5,0.365656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",49.8987019293269
"202",68,"abs_max_d2",-0.0423999999999999,25,1,0.0122797258384162,"none",-0.0183321796166782,-0.0664678203833216,0.0879999999999999,-0.158,0.599656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",25.7947277604041
"203",68,"abs_max_d2",-0.0423999999999999,25,NA,0.0122797258384162,"jack_quant",-0.0183321796166782,-0.0664678203833216,0.0879999999999999,-0.158,0.599656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",25.7947277604041
"204",68,"abs_max_d2",-0.0423999999999999,25,1,0.0122797258384162,"sim_int",-0.0183321796166782,-0.0664678203833216,0.0879999999999999,-0.158,0.599656605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",25.7947277604041
"205",69,"abs_max_d2",-0.1856,25,1,0.0053059191265772,"none",-0.175200589607026,-0.195999410392974,-0.156,-0.242,0.456456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",14.5951350397212
"206",69,"abs_max_d2",-0.1856,25,NA,0.0053059191265772,"jack_quant",-0.175200589607026,-0.195999410392974,-0.156,-0.242,0.456456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",14.5951350397212
"207",69,"abs_max_d2",-0.1856,25,1,0.0053059191265772,"sim_int",-0.175200589607026,-0.195999410392974,-0.156,-0.242,0.456456605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",14.5951350397212
"208",70,"abs_max_d2",-0.702,25,1,0.0311024293442025,"none",-0.641040358653661,-0.762959641346339,-0.396000000000001,-0.934,-0.0599433945667142,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",34.2718193608016
"209",70,"abs_max_d2",-0.702,25,NA,0.0311024293442025,"jack_quant",-0.641040358653661,-0.762959641346339,-0.396000000000001,-0.934,-0.0599433945667142,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",34.2718193608016
"210",70,"abs_max_d2",-0.702,25,1,0.0311024293442025,"sim_int",-0.641040358653661,-0.762959641346339,-0.396000000000001,-0.934,-0.0599433945667142,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",34.2718193608016
"211",71,"abs_max_d2",-0.5568,25,1,0.011721893097012,"none",-0.533825511699228,-0.579774488300772,-0.44,-0.6,0.0852566054332858,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",58.3300324361883
"212",71,"abs_max_d2",-0.5568,25,NA,0.011721893097012,"jack_quant",-0.533825511699228,-0.579774488300772,-0.44,-0.6,0.0852566054332858,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",58.3300324361883
"213",71,"abs_max_d2",-0.5568,25,1,0.011721893097012,"sim_int",-0.533825511699228,-0.579774488300772,-0.44,-0.6,0.0852566054332858,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",58.3300324361883
"214",72,"abs_max_d2",-0.620434782608696,23,1,0.0131500912995222,"none",-0.594661077268218,-0.646208487949173,-0.525,-0.729,0.0216218228245902,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",41.0799229889483
"215",72,"abs_max_d2",-0.620434782608696,23,NA,0.0131500912995222,"jack_quant",-0.594661077268218,-0.646208487949173,-0.525,-0.729,0.0216218228245902,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",41.0799229889483
"216",72,"abs_max_d2",-0.620434782608696,23,1,0.0131500912995222,"sim_int",-0.594661077268218,-0.646208487949173,-0.525,-0.729,0.0216218228245902,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",41.0799229889483
"217",73,"abs_max_d2",-0.8268,25,1,0.026638787509945,"none",-0.774588935888692,-0.879011064111308,-0.63,-1.084,-0.184743394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",74.3792940060755
"218",73,"abs_max_d2",-0.8268,25,NA,0.026638787509945,"jack_quant",-0.774588935888692,-0.879011064111308,-0.63,-1.084,-0.184743394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",74.3792940060755
"219",73,"abs_max_d2",-0.8268,25,1,0.026638787509945,"sim_int",-0.774588935888692,-0.879011064111308,-0.63,-1.084,-0.184743394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",74.3792940060755
"220",74,"abs_max_d2",-0.9876,25,1,0.0428672045067348,"none",-0.903581823048887,-1.07161817695111,-0.598000000000001,-1.04,-0.345543394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",61.4975644433042
"221",74,"abs_max_d2",-0.9876,25,NA,0.0428672045067348,"jack_quant",-0.903581823048887,-1.07161817695111,-0.598000000000001,-1.04,-0.345543394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",61.4975644433042
"222",74,"abs_max_d2",-1.02958333333333,24,1,0.00130132499971507,"sim_int",-1.02703278320171,-1.03213388346496,-1.01575,-1.04,-0.387526727900047,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",61.4975644433042
"223",75,"abs_max_d2",-1.0292,25,1,0.0331029538796095,"none",-0.964319402614075,-1.09408059738593,-0.56,-1.202,-0.387143394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",23.5231338905241
"224",75,"abs_max_d2",-1.0292,25,NA,0.0331029538796095,"jack_quant",-0.964319402614075,-1.09408059738593,-0.56,-1.202,-0.387143394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",23.5231338905241
"225",75,"abs_max_d2",-1.0292,25,1,0.0331029538796095,"sim_int",-0.964319402614075,-1.09408059738593,-0.56,-1.202,-0.387143394566714,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",23.5231338905241
"226",76,"abs_max_d2",-0.4068,25,1,0.0112842072532072,"none",-0.384683360189628,-0.428916639810372,-0.288,-0.474,0.235256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",56.9706215651635
"227",76,"abs_max_d2",-0.4068,25,NA,0.0112842072532072,"jack_quant",-0.384683360189628,-0.428916639810372,-0.288,-0.474,0.235256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",56.9706215651635
"228",76,"abs_max_d2",-0.4068,25,1,0.0112842072532072,"sim_int",-0.384683360189628,-0.428916639810372,-0.288,-0.474,0.235256605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",56.9706215651635
"229",77,"abs_max_d2",-0.3225,24,1,0.0216454503267724,"none",-0.280075696930375,-0.364924303069625,-0.0159999999999997,-0.41425,0.319556605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",4.5194442799914
"230",77,"abs_max_d2",-0.3225,24,NA,0.0216454503267724,"jack_quant",-0.280075696930375,-0.364924303069625,-0.0159999999999997,-0.41425,0.319556605433286,0.0275,25,0.25,1,"skew","gam_DC","gam_DlC",4.5194442799914
